order_id,customer_id,order_date,order_total,payment_method,shipping_address,order_status,created_at,updated_at
1460,464,2025-04-21 12:48:56.372977,161.77,paypal,"55310 Gonzalez Club Apt. 207, West Jessica, ND 85429",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1466,739,2025-04-22 20:37:52.372977,59.94,google_pay,"Unit 4673 Box 1371, DPO AP 62099",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1470,822,2025-04-23 10:18:41.372977,103.4,paypal,"871 Dixon Springs, Stephanieport, VI 26561",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1480,283,2025-04-24 22:57:07.372977,68.91,debit_card,"303 Holmes Trafficway Suite 736, Donnatown, VI 38650",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1482,434,2025-04-25 19:26:41.372977,101.32,credit_card,"5447 Scott Park Apt. 447, Nielsenland, NH 41370",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1484,544,2025-04-25 22:26:56.372977,74.3,paypal,"087 Meagan Forest, Warrenmouth, VT 32116",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1488,997,2025-04-26 21:42:18.372977,68.32,debit_card,"592 Joshua Spurs, Myersberg, CA 99272",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1490,531,2025-04-27 12:06:20.372977,97.86,apple_pay,"7466 Estrada Junction, New Beverly, UT 92213",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1503,997,2025-04-29 21:35:16.372977,90.65,google_pay,"38602 Laura Isle Apt. 898, North Tonya, WI 36936",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1504,672,2025-04-29 22:31:42.372977,51.3,debit_card,"2490 Megan Grove, West Kevinbury, KY 49863",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1506,901,2025-04-30 11:02:38.372977,120.65,credit_card,"75917 Andrew Groves, Port Steven, ID 96031",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1507,283,2025-04-30 12:28:12.372977,121.79,credit_card,"3160 Jack Points Suite 897, Danielfort, DC 56933",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1517,314,2025-05-01 17:43:39.372977,109.18,credit_card,"48900 Smith Park Apt. 876, West Anthony, DC 73843",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1519,283,2025-05-01 22:28:26.372977,80.69,debit_card,"571 Ronald Knoll, Williamsstad, GU 53214",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1528,249,2025-05-02 17:12:54.372977,21.44,credit_card,"58920 Lynch Bridge, Deborahfurt, GU 89168",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1534,769,2025-05-02 22:38:35.372977,149.13,credit_card,"18500 Anderson Common Apt. 068, Port Rebekah, ME 69752",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1543,997,2025-05-04 05:17:45.372977,99.03,apple_pay,"765 Ball Lights Suite 476, New Michaeltown, NY 88478",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1546,997,2025-05-04 13:29:44.372977,52.58,debit_card,"76960 Tara Ways, West Travis, MP 69363",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1547,314,2025-05-04 20:01:08.372977,180.42,apple_pay,"997 Martin Crossing Suite 878, South Lisaside, VI 33173",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1548,544,2025-05-04 20:07:18.372977,115.26,apple_pay,"1452 Vaughan Harbor, Hillshire, CA 90295",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1550,531,2025-05-05 02:37:20.372977,90.53,paypal,"80075 Jessica Loop Apt. 337, Port Rachel, OK 31801",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1559,619,2025-05-06 21:41:33.372977,135.86,paypal,"15240 Stafford Crossing, Danamouth, NY 90876",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1560,223,2025-05-06 22:23:23.372977,119.11,debit_card,"99824 Davis Spur, North Aaronmouth, PW 68640",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1561,769,2025-05-06 22:57:21.372977,211.2,google_pay,"PSC 6522, Box 3507, APO AP 79564",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1572,441,2025-05-08 09:32:51.372977,99.12,debit_card,"5398 Riddle Harbor, West Melissaburgh, NE 95031",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1579,943,2025-05-09 13:42:10.372977,219.22,credit_card,"355 Joseph Mountains Suite 079, Longbury, FM 55408",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1590,246,2025-05-10 22:45:13.372977,128.09,debit_card,"737 Paul Extensions Suite 555, New Michaelland, IN 97779",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1592,822,2025-05-11 01:00:09.372977,54.15,google_pay,"9674 Brianna Corner Suite 053, South Kristenview, WY 75097",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1598,997,2025-05-12 09:23:53.372977,37.33,credit_card,"083 Hunt Course, West Jacob, WI 53553",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1601,434,2025-05-12 17:22:06.372977,96.41,debit_card,"USNV Contreras, FPO AE 23116",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1616,664,2025-05-14 19:16:21.372977,180.4,credit_card,"8782 Thomas Shoals Suite 207, Thomasview, WY 82924",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1617,223,2025-05-14 21:59:58.372977,164.92,debit_card,"511 Brittany Rue Apt. 387, Dianastad, MD 74405",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1618,427,2025-05-15 03:45:16.372977,392.09,credit_card,"1611 Jamie Isle Suite 322, Rebeccaland, NY 19977",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1625,628,2025-05-15 23:08:17.372977,159.97,debit_card,"47585 Amy Causeway Suite 105, Hernandezmouth, GU 19585",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1629,544,2025-05-16 15:46:30.372977,105.39,credit_card,"901 Williams Junction Suite 502, Shannonfort, AZ 88656",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1630,869,2025-05-16 20:52:49.372977,157.34,paypal,"926 Warren Fork, Lake Nathaniel, DC 77783",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1631,831,2025-05-16 20:56:30.372977,189.49,debit_card,"USNS Morris, FPO AP 80267",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1638,822,2025-05-17 13:44:10.372977,33.04,debit_card,"3302 Nixon Roads Suite 099, Mannburgh, DE 73616",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1655,822,2025-05-19 21:15:58.372977,26.6,apple_pay,"82366 Maria Loaf, North Christopher, GU 20296",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1659,334,2025-05-20 14:53:50.372977,197.84,credit_card,"2617 Miller Vista, Christopherside, SD 18319",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1679,763,2025-05-23 20:41:27.372977,153.32,debit_card,"87443 York Avenue Suite 359, Andersonfort, MT 31465",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1681,363,2025-05-24 02:53:21.372977,217.49,debit_card,"659 Matthew Curve Suite 025, Davisville, AS 38502",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1684,763,2025-05-24 14:30:08.372977,89.58,credit_card,"70660 Snyder Light Suite 273, North Jessica, GA 96387",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1685,938,2025-05-24 16:18:01.372977,103.68,apple_pay,"400 Mcbride Dam Suite 663, East Francisland, KS 32898",returned,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1686,615,2025-05-24 20:17:26.372977,188.25,debit_card,"35659 White Ports, North Cynthia, HI 32202",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1692,427,2025-05-25 21:34:23.372977,389.36,credit_card,"21839 Castillo Squares, Jamesbury, ID 43389",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1694,979,2025-05-25 22:03:58.372977,193.72,credit_card,"PSC 1851, Box 7530, APO AP 84673",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1698,979,2025-05-26 11:26:01.372977,111.44,credit_card,"206 Graham Fords, Vincentmouth, PW 91970",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1700,938,2025-05-26 14:05:02.372977,139.34,debit_card,"8006 Smith Spur, Ramirezberg, OK 30752",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1711,831,2025-05-28 12:51:56.372977,137.34,credit_card,"964 Robert Roads Suite 009, Mooreview, FM 01952",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1714,357,2025-05-28 16:23:09.372977,74.6,apple_pay,"72751 Cortez Drive, Port Jonathanport, NV 68832",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1717,223,2025-05-29 00:12:06.372977,100.56,paypal,"73540 Bowman Flats, Kimberlytown, AS 13074",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1740,691,2025-06-01 08:35:54.372977,120.83,credit_card,"83995 Walters Mountains Apt. 228, North Michellefort, CO 89360",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1741,246,2025-06-01 10:34:04.372977,147.88,credit_card,"885 Taylor Forest Apt. 579, South Jackton, VI 63533",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1750,544,2025-06-02 20:30:35.372977,48.18,credit_card,"91696 Huang Place Apt. 238, Spencerberg, MP 46911",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1760,763,2025-06-03 13:08:24.372977,74.91,debit_card,"4453 Michael Mountains Apt. 119, Charlesland, AL 74984",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1777,453,2025-06-06 02:14:57.372977,770.05,credit_card,"49785 Noble Way, Port Melanie, IN 19481",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1782,246,2025-06-07 04:59:16.372977,112.5,credit_card,"01844 West Lane Apt. 629, Brianchester, LA 09063",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1786,223,2025-06-07 20:39:45.372977,151.32,credit_card,"491 Roberts Light Suite 052, Meganbury, SD 88801",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1792,523,2025-06-08 13:13:59.372977,92.83,paypal,"047 Garcia Avenue Apt. 803, Blackborough, NY 84309",returned,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1798,334,2025-06-08 21:41:00.372977,54.5,apple_pay,"93934 Ramirez Valley Apt. 539, Mirandaburgh, AS 14289",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1812,619,2025-06-10 20:55:34.372977,72.57,google_pay,"PSC 8245, Box 9198, APO AA 70464",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1813,615,2025-06-10 22:24:36.372977,75.82,credit_card,"104 Joanne Mills, East Tara, MH 12390",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1815,997,2025-06-11 12:36:07.372977,39.33,paypal,"36012 Wong Pine Apt. 709, South Ronaldburgh, PW 90147",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1823,464,2025-06-12 17:59:01.372977,62.44,debit_card,"0702 Vasquez Passage, Patriciamouth, RI 69108",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1835,580,2025-06-14 20:02:24.372977,65.55,paypal,"047 Carpenter Row, West Christopherstad, NC 37495",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1841,825,2025-06-15 13:51:35.372977,87.99,credit_card,"64330 Phillips Terrace Suite 965, West Williamfurt, PR 73642",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1845,691,2025-06-15 21:10:18.372977,130.31,paypal,"8694 Catherine Neck Suite 134, Lauriemouth, IA 91761",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1851,523,2025-06-16 13:44:03.372977,68.4,debit_card,"19914 Corey Well, Lake Ashleyton, NJ 14636",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1852,334,2025-06-16 19:36:28.372977,98.16,debit_card,"8513 Tiffany Club, Port Rebekahfurt, MA 28757",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1855,283,2025-06-17 12:35:35.372977,189.1,credit_card,"2542 Paul Squares Suite 563, New Daniel, DC 98549",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1858,869,2025-06-17 19:55:58.372977,145.48,debit_card,"2684 Rodriguez Wells, Lindseymouth, PA 07740",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1865,619,2025-06-18 13:55:19.372977,172.42,credit_card,"USNV Rogers, FPO AP 24913",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1871,283,2025-06-19 18:07:49.372977,70.95,credit_card,"487 Curry Way, North Brettville, SD 12665",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1878,938,2025-06-20 12:33:51.372977,63.36,paypal,"USNS Anderson, FPO AE 84915",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1883,869,2025-06-20 18:48:59.372977,82.2,credit_card,"3619 Holland Motorway Apt. 173, Kathrynberg, KY 66897",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1889,72,2025-06-21 16:00:01.372977,109.15,credit_card,"322 Ortega Rapid Apt. 557, East Gregory, FL 24650",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1892,615,2025-06-21 20:20:56.372977,59.8,debit_card,"9412 Kathy Green, Brandyburgh, ID 23627",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1898,531,2025-06-22 12:30:58.372977,134.06,credit_card,"77157 Thompson Spring Apt. 060, New Gregoryborough, NY 22647",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1900,223,2025-06-22 21:01:55.372977,116.8,debit_card,"364 Jones Plain Suite 774, Ashleyshire, KY 16415",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1901,938,2025-06-22 21:45:51.372977,29.93,credit_card,"99948 Kelly Haven Apt. 138, Heatherfurt, MH 76161",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1908,691,2025-06-24 04:28:58.372977,107.34,paypal,"Unit 3434 Box 4070, DPO AP 03136",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1909,223,2025-06-24 09:14:56.372977,161.87,paypal,"89994 James Shore Suite 029, South Williamside, SC 29045",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1913,283,2025-06-25 07:40:38.372977,42.16,google_pay,"93575 Allison Underpass, North Christopherfort, AZ 25228",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1914,363,2025-06-25 08:13:32.372977,285.76,credit_card,"163 Benson Pike, North Josephmouth, FL 00702",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1918,672,2025-06-25 15:27:05.372977,161.04,paypal,"868 Monica Crescent Apt. 433, South Jonathanhaven, AK 42506",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1919,279,2025-06-25 16:48:54.372977,94.53,paypal,"3499 Angela Green Apt. 678, Mossmouth, NY 37167",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1920,825,2025-06-25 20:57:58.372977,102.64,apple_pay,"27034 Johnny Way Apt. 526, Harrischester, ME 22407",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1921,488,2025-06-25 20:59:59.372977,275.12,debit_card,"58828 Johnson Freeway, Christopherland, OR 77605",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1924,431,2025-06-26 13:39:21.372977,67.57,debit_card,"PSC 2985, Box 3243, APO AP 99457",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1925,691,2025-06-26 14:12:51.372977,21.38,credit_card,"0731 Williams Groves, Schmidtberg, PR 44860",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1931,997,2025-06-27 18:44:08.372977,74.45,apple_pay,"91702 Lee Greens, Josephmouth, AS 78470",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1940,464,2025-06-28 14:34:54.372977,158.6,apple_pay,"83647 Monica Hollow Suite 581, Johnsonbury, IA 46307",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1941,825,2025-06-28 20:49:53.372977,24.56,credit_card,"58322 Garrett Divide, West Jonathon, KY 09860",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1949,901,2025-06-29 23:51:48.372977,33.04,credit_card,"56225 Holmes Road, South Alexandermouth, MP 85027",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1951,997,2025-06-30 02:35:34.372977,49.62,paypal,"6415 Ellis Turnpike Apt. 907, Michaelland, NH 35326",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1953,763,2025-06-30 08:27:08.372977,163.13,credit_card,"76882 Brown Streets Apt. 941, Port Frank, MD 97796",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1961,357,2025-06-30 16:02:32.372977,49.33,google_pay,"8530 Torres Loaf Suite 598, New Shelleyfurt, IA 18322",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1964,441,2025-07-01 13:09:42.372977,130.9,debit_card,"49481 Strong Points Apt. 687, Kellybury, TX 65050",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1965,464,2025-07-01 20:44:56.372977,129.09,credit_card,"825 Norman Springs Suite 913, Christopherhaven, MO 76104",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1967,869,2025-07-01 21:21:44.372977,105.1,paypal,"1856 Norman Stravenue, Wilsonside, VI 84025",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1969,825,2025-07-02 12:17:04.372977,129.63,debit_card,"95800 Joyce Mountains Suite 411, Williamsmouth, GA 94867",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1970,831,2025-07-02 12:29:44.372977,277.52,apple_pay,"140 Gaines Club Apt. 806, Lake Vickieton, NJ 35130",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1975,997,2025-07-03 10:03:25.372977,114.61,credit_card,"97039 Dennis Turnpike Suite 338, Port Anthonyland, KS 88017",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1978,223,2025-07-03 14:09:55.372977,174.89,debit_card,"4184 Maria Divide Suite 405, West Derek, PA 29472",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1980,831,2025-07-03 14:58:58.372977,194.84,credit_card,"1019 Walker Divide, North Markfort, NY 84587",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1986,453,2025-07-04 00:10:22.372977,475.41,apple_pay,"58727 Christine Wells Apt. 357, East Hollyview, AK 80770",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1988,279,2025-07-04 09:22:18.372977,363.32,debit_card,"7523 Flynn Mall, South Craig, TN 83655",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
1991,427,2025-07-04 12:04:19.372977,313.65,debit_card,"2333 Daniel Parks Apt. 900, South Donald, GU 89624",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2011,938,2025-07-06 19:23:02.372977,28.75,credit_card,"2502 Brandon Wall, Ramirezburgh, KS 29637",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2014,672,2025-07-06 21:49:57.372977,79.25,paypal,"766 Roberta Crossroad, West Edwinchester, NJ 26974",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2016,628,2025-07-07 05:58:14.372977,183.57,debit_card,"76822 Sherman Summit Apt. 726, Hatfieldhaven, MO 55329",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2018,223,2025-07-07 13:05:33.372977,182.39,credit_card,"093 Martinez Shoal, West Aaron, NE 88758",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2022,488,2025-07-07 23:37:24.372977,98.98,credit_card,"781 Washington Green, Port Lonnieland, AK 88810",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2026,822,2025-07-08 11:46:30.372977,49.36,credit_card,"USS Young, FPO AP 65318",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2027,580,2025-07-08 13:51:58.372977,64.39,paypal,"PSC 3960, Box 4244, APO AA 01070",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2028,822,2025-07-08 16:53:36.372977,81.74,credit_card,"6343 Fisher Parkway, Lake Michael, GU 32478",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2034,523,2025-07-09 10:05:11.372977,106.2,debit_card,"3302 Perez Ports Suite 992, Curryton, PW 26850",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2037,357,2025-07-09 12:03:45.372977,190.87,apple_pay,"522 Timothy Crossroad, Donaldhaven, NJ 84794",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2039,825,2025-07-09 13:38:15.372977,68.6,google_pay,"4707 Michael Ramp, Josephberg, TN 49327",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2054,619,2025-07-10 21:24:24.372977,127.49,paypal,"8945 Daniel Rapids Apt. 246, Jonesshire, RI 78280",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2056,901,2025-07-11 03:17:57.372977,40.75,credit_card,"62376 Joseph Port, Hooverchester, IL 49068",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2060,314,2025-07-11 21:39:18.372977,167.28,debit_card,"422 Anderson Camp, Kristenbury, VT 01590",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2064,869,2025-07-12 12:51:33.372977,133.7,apple_pay,"7106 Krystal Circle Suite 737, Riceburgh, CA 34007",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2066,441,2025-07-12 20:26:46.372977,32.49,credit_card,"568 Gomez Inlet, South Steven, GU 84252",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2070,363,2025-07-13 02:42:16.372977,288.21,debit_card,"USNS Oliver, FPO AE 21213",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2071,580,2025-07-13 03:14:14.372977,75.2,debit_card,"PSC 3212, Box 5954, APO AE 18936",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2072,881,2025-07-13 10:31:41.372977,109.67,credit_card,"80571 Darrell Walk, Whitefurt, TX 51104",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2075,334,2025-07-13 20:22:46.372977,168.61,credit_card,"62895 Joshua Highway, Lisaville, SC 10561",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2080,672,2025-07-14 19:16:43.372977,136.2,debit_card,"635 Albert Tunnel Apt. 761, Bobberg, AR 41709",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2082,881,2025-07-14 19:57:25.372977,58.31,credit_card,"55501 Carl Rapid Apt. 499, Davidborough, FM 44656",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2092,691,2025-07-16 03:18:00.372977,79.0,credit_card,"7691 Deanna Turnpike, South Tammy, PA 32967",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2096,580,2025-07-16 19:15:09.372977,36.49,paypal,"77876 Rivers Street Suite 324, Johnsonfort, WV 05164",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2097,523,2025-07-16 19:45:32.372977,153.86,paypal,"354 Mccarthy Row, Ritaberg, NC 74886",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2098,531,2025-07-16 20:06:18.372977,166.12,credit_card,"651 Mosley Turnpike Apt. 127, Lake Carriemouth, FL 53687",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2102,464,2025-07-17 08:07:24.372977,68.18,paypal,"PSC 7277, Box 8340, APO AA 76908",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2104,249,2025-07-17 13:18:53.372977,51.86,credit_card,"6766 Christina Center Apt. 737, East Rachelmouth, WY 65265",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2113,453,2025-07-18 10:43:39.372977,177.68,credit_card,"595 Lance Park Apt. 687, Travisburgh, MD 53817",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2119,464,2025-07-19 10:45:26.372977,98.51,debit_card,"6414 Thomas Creek, Melissaland, VT 03463",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2124,441,2025-07-19 22:29:17.372977,104.2,credit_card,"99394 Kelly Landing Apt. 443, Lake Zachary, WI 13552",returned,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2127,869,2025-07-20 15:05:39.372977,105.6,google_pay,"26101 Mcgee Vista Suite 263, East Samantha, AZ 58819",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2128,279,2025-07-20 17:50:00.372977,255.43,credit_card,"Unit 9300 Box 5195, DPO AA 59669",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2139,249,2025-07-22 13:36:03.372977,85.34,debit_card,"653 Roberts Groves, Hannahside, ID 78351",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2142,314,2025-07-22 21:01:20.372977,108.4,credit_card,"PSC 3177, Box 9053, APO AA 05905",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2144,739,2025-07-23 06:50:54.372977,113.8,credit_card,"576 Reilly Throughway Suite 253, Hayesville, CT 64137",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2145,279,2025-07-23 09:44:29.372977,130.33,paypal,"PSC 5151, Box 9275, APO AP 37324",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2146,672,2025-07-23 13:18:48.372977,196.91,debit_card,"7967 Stephanie Grove, East Janetown, TN 07257",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2148,979,2025-07-23 20:28:43.372977,102.25,paypal,"576 Washington Ports Apt. 793, New Kyleview, IN 61012",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2159,427,2025-07-25 14:23:45.372977,109.66,credit_card,"4124 Joshua Place Suite 288, East Maria, WA 95402",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2170,619,2025-07-28 10:31:50.372977,74.15,google_pay,"580 Kristen Pike Suite 116, Port Franklinton, VI 98034",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2174,279,2025-07-28 22:19:43.372977,339.48,paypal,"9919 Chandler Station Suite 017, Carterstad, AK 25600",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
